Run,Assay Type,BioSample,Center Name,Collection_Date,common_name,Consent,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,environment_(biome),environment_(feature),environment_(material),Experiment,External_Id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,Sample Name,Sample_Name,Sequencing_method,SRA_accession,SRA Study,Submitter_Id,Title,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,study_accession,sample_accession,experiment_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,submitted_sra
ERR4282117,AMPLICON,SAMEA7002914,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234777,SAMEA7002914,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:23Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7002914,276-3Y,3Y,ERS4770748,ERP122450,276-3Y,16SrRNAprofile,501,25367209,17240918,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7002914,ERX4234777,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/007/ERR4282117/ERR4282117_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/007/ERR4282117/ERR4282117_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282117/276-3Y_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282117/276-3Y_S42_L001_R2_001.fastq.gz
ERR4282118,AMPLICON,SAMEA7002915,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234778,SAMEA7002915,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:23Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7002915,276-4M,4M,ERS4770749,ERP122450,276-4M,16SrRNAprofile,501,60602958,42669902,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7002915,ERX4234778,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/008/ERR4282118/ERR4282118_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/008/ERR4282118/ERR4282118_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282118/276-4M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282118/276-4M_S42_L001_R2_001.fastq.gz
ERR4282119,AMPLICON,SAMEA7002916,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234779,SAMEA7002916,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:23Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7002916,276-5Y,5Y,ERS4770750,ERP122450,276-5Y,16SrRNAprofile,501,65876636,44487934,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7002916,ERX4234779,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/009/ERR4282119/ERR4282119_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/009/ERR4282119/ERR4282119_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282119/276-5Y_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282119/276-5Y_S42_L001_R2_001.fastq.gz
ERR4282120,AMPLICON,SAMEA7002917,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234780,SAMEA7002917,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:23Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7002917,276-NB,NB,ERS4770751,ERP122450,276-NB,16SrRNAprofile,501,57118197,39838659,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7002917,ERX4234780,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/000/ERR4282120/ERR4282120_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/000/ERR4282120/ERR4282120_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282120/276-B_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282120/276-B_S42_L001_R2_001.fastq.gz
ERR4282121,AMPLICON,SAMEA7002918,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234781,SAMEA7002918,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:23Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7002918,276-M,M,ERS4770752,ERP122450,276-M,16SrRNAprofile,501,76628783,54043063,"fastq,sra","gs,ncbi","gs.US,ncbi.public",PRJEB38986,SAMEA7002918,ERX4234781,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/001/ERR4282121/ERR4282121_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/001/ERR4282121/ERR4282121_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282121/276-M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282121/276-M_S42_L001_R2_001.fastq.gz
ERR4282122,AMPLICON,SAMEA7002919,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234782,SAMEA7002919,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:23Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7002919,277-12M,12M,ERS4770753,ERP122450,277-12M,16SrRNAprofile,501,28430486,20569170,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7002919,ERX4234782,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/002/ERR4282122/ERR4282122_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/002/ERR4282122/ERR4282122_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282122/277-12M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282122/277-12M_S42_L001_R2_001.fastq.gz
ERR4282123,AMPLICON,SAMEA7002920,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234783,SAMEA7002920,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:23Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7002920,277-3Y,3Y,ERS4770754,ERP122450,277-3Y,16SrRNAprofile,501,36365370,25217808,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7002920,ERX4234783,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/003/ERR4282123/ERR4282123_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/003/ERR4282123/ERR4282123_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282123/277-3Y_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282123/277-3Y_S42_L001_R2_001.fastq.gz
ERR4282124,AMPLICON,SAMEA7002921,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234784,SAMEA7002921,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:23Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7002921,277-4M,4M,ERS4770755,ERP122450,277-4M,16SrRNAprofile,501,20623183,15098614,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7002921,ERX4234784,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/004/ERR4282124/ERR4282124_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/004/ERR4282124/ERR4282124_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282124/277-4M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282124/277-4M_S42_L001_R2_001.fastq.gz
ERR4282125,AMPLICON,SAMEA7002922,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234785,SAMEA7002922,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:23Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7002922,277-5Y,5Y,ERS4770756,ERP122450,277-5Y,16SrRNAprofile,501,124351008,83265706,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7002922,ERX4234785,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/005/ERR4282125/ERR4282125_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/005/ERR4282125/ERR4282125_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282125/277-5Y_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282125/277-5Y_S42_L001_R2_001.fastq.gz
ERR4282126,AMPLICON,SAMEA7002923,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234786,SAMEA7002923,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:23Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7002923,277-NB,NB,ERS4770757,ERP122450,277-NB,16SrRNAprofile,501,22359063,16400823,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7002923,ERX4234786,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/006/ERR4282126/ERR4282126_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/006/ERR4282126/ERR4282126_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282126/277-B_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282126/277-B_S42_L001_R2_001.fastq.gz
ERR4282127,AMPLICON,SAMEA7002924,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234787,SAMEA7002924,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:23Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7002924,279-12M,12M,ERS4770758,ERP122450,279-12M,16SrRNAprofile,501,25053790,17613936,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7002924,ERX4234787,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/007/ERR4282127/ERR4282127_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/007/ERR4282127/ERR4282127_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282127/279-12M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282127/279-12M_S42_L001_R2_001.fastq.gz
ERR4282128,AMPLICON,SAMEA7002925,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234788,SAMEA7002925,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:23Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7002925,279-NB,NB,ERS4770759,ERP122450,279-NB,16SrRNAprofile,501,21646630,15276857,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7002925,ERX4234788,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/008/ERR4282128/ERR4282128_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/008/ERR4282128/ERR4282128_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282128/279-B_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282128/279-B_S42_L001_R2_001.fastq.gz
ERR4282129,AMPLICON,SAMEA7002926,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234789,SAMEA7002926,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:23Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7002926,280-12M,12M,ERS4770760,ERP122450,280-12M,16SrRNAprofile,501,80505706,56221472,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7002926,ERX4234789,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/009/ERR4282129/ERR4282129_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/009/ERR4282129/ERR4282129_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282129/280-12M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282129/280-12M_S42_L001_R2_001.fastq.gz
ERR4282130,AMPLICON,SAMEA7002927,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234790,SAMEA7002927,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:23Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7002927,280-3Y,3Y,ERS4770761,ERP122450,280-3Y,16SrRNAprofile,501,21937280,14923478,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7002927,ERX4234790,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/000/ERR4282130/ERR4282130_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/000/ERR4282130/ERR4282130_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282130/280-3Y_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282130/280-3Y_S42_L001_R2_001.fastq.gz
ERR4282131,AMPLICON,SAMEA7002928,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234791,SAMEA7002928,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:23Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7002928,280-4M,4M,ERS4770762,ERP122450,280-4M,16SrRNAprofile,501,23346835,16968506,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7002928,ERX4234791,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/001/ERR4282131/ERR4282131_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/001/ERR4282131/ERR4282131_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282131/280-4M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282131/280-4M_S42_L001_R2_001.fastq.gz
ERR4282132,AMPLICON,SAMEA7002929,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234792,SAMEA7002929,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:23Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7002929,280-M,M,ERS4770763,ERP122450,280-M,16SrRNAprofile,501,23759806,17272207,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7002929,ERX4234792,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/002/ERR4282132/ERR4282132_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/002/ERR4282132/ERR4282132_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282132/280-M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282132/280-M_S42_L001_R2_001.fastq.gz
ERR4282133,AMPLICON,SAMEA7002930,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234793,SAMEA7002930,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:23Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7002930,281-12M,12M,ERS4770764,ERP122450,281-12M,16SrRNAprofile,501,24811230,17201947,"fastq,sra","gs,ncbi","gs.US,ncbi.public",PRJEB38986,SAMEA7002930,ERX4234793,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/003/ERR4282133/ERR4282133_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/003/ERR4282133/ERR4282133_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282133/281-12M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282133/281-12M_S42_L001_R2_001.fastq.gz
ERR4282134,AMPLICON,SAMEA7002931,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234794,SAMEA7002931,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:23Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7002931,28-12M,12M,ERS4770765,ERP122450,28-12M,16SrRNAprofile,,,,,,,PRJEB38986,SAMEA7002931,ERX4234794,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/004/ERR4282134/ERR4282134_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/004/ERR4282134/ERR4282134_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282134/28-12M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282134/28-12M_S42_L001_R2_001.fastq.gz
ERR4282135,AMPLICON,SAMEA7002932,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234795,SAMEA7002932,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:23Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7002932,281-3Y,3Y,ERS4770766,ERP122450,281-3Y,16SrRNAprofile,501,74938223,51963326,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7002932,ERX4234795,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/005/ERR4282135/ERR4282135_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/005/ERR4282135/ERR4282135_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282135/281-3Y_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282135/281-3Y_S42_L001_R2_001.fastq.gz
ERR4282136,AMPLICON,SAMEA7002933,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234796,SAMEA7002933,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:23Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7002933,281-4M,4M,ERS4770767,ERP122450,281-4M,16SrRNAprofile,,,,,,,PRJEB38986,SAMEA7002933,ERX4234796,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/006/ERR4282136/ERR4282136_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/006/ERR4282136/ERR4282136_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282136/281-4M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282136/281-4M_S42_L001_R2_001.fastq.gz
