folder	dataset	sample-id	ace	berger_parker_d	brillouin_d	chao1	dominance	doubles	enspie	faith_pd	fisher_alpha	gini_index	goods_coverage	heip_e	lladser_pe	margalef	mcintosh_d	menhinick	observed_features	pielou_evenness	robbins	shannon_entropy	simpson	singles	strong	sample-frequency	Run	Assay Type	BioSample	Center Name	Collection_Date	common_name	Consent	ENA-FIRST-PUBLIC (run)	ENA_first_public	ENA-LAST-UPDATE (run)	ENA_last_update	environment_(biome)	environment_(feature)	environment_(material)	Experiment	External_Id	geo_loc_name_country	geo_loc_name_country_continent	geographic_location_(country_and/or_sea)	geographic_location_(latitude)	geographic_location_(longitude)	human_gut_environmental_package	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Investigation_type	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	project_name	ReleaseDate	Sample Name	Sample_Name	Sequencing_method	SRA_accession	SRA Study	Submitter_Id	Title	AvgSpotLen	Bases	Bytes	DATASTORE filetype	DATASTORE provider	DATASTORE region	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	submitted_sra
471_swedish	471_swedish_NB	sample-36	79.1717260218347	0.237792472024415	2.2388791429682784	79.0	0.1542450272621836	1	6.483191178022313	11.074498306486264	9.622004740856449	0.9977921183816648	0.99997174183339	0.1081384784693765	0.0004208869185808	7.44692059936503	0.6105049402899859	0.4199514469720853	79	0.5136587497280102	2.825816661015033e-05	3.2379921376681517	0.8457549727378164	1	0.8158007505941369	35388.0	ERR4281140	AMPLICON	SAMEA7000670	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4233800	SAMEA7000670	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:12Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7000670	1050-NB	NB	ERS4768750	ERP122450	1050-NB	16SrRNAprofile	486.0	25843790.0	17750764.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7000670	ERX4233800	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/000/ERR4281140/ERR4281140_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/000/ERR4281140/ERR4281140_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281140/1050-B_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281140/1050-B_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_NB	sample-408	41.48374485596708	0.5059629115809035	1.2219584267065506	41.0	0.368948165841571	12	2.710407836610325	6.694984370546951	4.164467126856749	0.9990544864614472	0.9999872723338722	0.0599453602389925	0.0001799851183946	3.5487002557080154	0.3939945739889992	0.1462710045119546	41	0.3293681614995707	1.2727666127862134e-05	1.764607053899398	0.631051834158429	1	0.8794059843002686	78569.0	ERR4282521	AMPLICON	SAMEA7003319	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4235181	SAMEA7003319	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:28Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7003319	503-NB	NB	ERS4771152	ERP122450	503-NB	16SrRNAprofile	501.0	53788626.0	38078246.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7003319	ERX4235181	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/001/ERR4282521/ERR4282521_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/001/ERR4282521/ERR4282521_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282521/503-B_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282521/503-B_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_NB	sample-409	30.437985185185187	0.5291540826599189	0.9865238973043552	30.0	0.4494631417147178	7	2.224876540899359	5.068760099977132	3.2100011081071065	0.9991467240703336	0.9999727913367616	0.0581590047234011	0.0006063206026709	2.758758428404789	0.3313080432078312	0.1564857722431582	30	0.2905684346186001	2.72086632383751e-05	1.4257875192106977	0.5505368582852821	1	0.8733382308927162	36753.0	ERR4282526	AMPLICON	SAMEA7003324	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4235186	SAMEA7003324	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:28Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7003324	504-NB	NB	ERS4771157	ERP122450	504-NB	16SrRNAprofile	501.0	24973535.0	17722794.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7003324	ERX4235186	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/006/ERR4282526/ERR4282526_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/006/ERR4282526/ERR4282526_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282526/504-B_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282526/504-B_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_NB	sample-175	64.42757103017433	0.2300883845512084	2.3201191526689606	64.0	0.129580005862307	10	7.717239965729047	7.445796844747823	6.313762516505056	0.9977865240560854	0.9999937271432784	0.1458439722426537	0.0001544252944993	5.259081254596177	0.6416347881339217	0.160292299041469	64	0.5581371780389286	6.27285672167962e-06	3.348823068233572	0.870419994137693	1	0.7937804233551001	159417.0	ERR4281618	AMPLICON	SAMEA7001149	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4234278	SAMEA7001149	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:18Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7001149	1207-NB	NB	ERS4769228	ERP122450	1207-NB	16SrRNAprofile	487.0	114248612.0	76502535.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7001149	ERX4234278	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/008/ERR4281618/ERR4281618_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/008/ERR4281618/ERR4281618_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281618/1207-B_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281618/1207-B_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_5Y	sample-263	358.3553620679095	0.0703932408158391	4.442317978075713	356.8	0.0204390184373586	19	48.92602856956125	31.0290696858715	41.88159049369821	0.982791943680838	0.9999552174194288	0.2384716630986539	0.0001675944650777	28.9904543570932	0.8589509319776432	0.7918841607556686	355	0.7574044581427033	4.478258057132621e-05	6.416484575317576	0.9795609815626412	9	0.6656930181433927	200971.0	ERR4281960	AMPLICON	SAMEA7002757	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4234620	SAMEA7002757	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:21Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7002757	231-5Y	5Y	ERS4770591	ERP122450	231-5Y	16SrRNAprofile	501.0	140710293.0	97425532.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7002757	ERX4234620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/000/ERR4281960/ERR4281960_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/000/ERR4281960/ERR4281960_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281960/231-5Y_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281960/231-5Y_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_NB	sample-235	53.23129894679989	0.4851731830839128	1.1810914847874836	52.21428571428572	0.391324088298115	13	2.5554266397170746	7.698832477462371	5.58858790952136	0.9990447568436386	0.9999511472259768	0.0443774362899522	0.0003233091116574	4.625719568338483	0.3759581116377604	0.2098395426344796	52	0.2993293975094195	4.885277402335162e-05	1.7063091863699384	0.608675911701885	3	0.878442711354011	61409.0	ERR4281840	AMPLICON	SAMEA7001371	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4234500	SAMEA7001371	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:20Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7001371	179-NB	NB	ERS4769450	ERP122450	179-NB	16SrRNAprofile	501.0	42619664.0	30228008.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7001371	ERX4234500	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/000/ERR4281840/ERR4281840_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/000/ERR4281840/ERR4281840_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281840/179-B_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281840/179-B_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_5Y	sample-35	241.57929993448784	0.1038103242149122	3.932356192540885	239.80769230769232	0.0320414058873788	25	31.209616816280256	20.746608008199576	30.100374454282303	0.9896762932088836	0.9999171411323255	0.2118046579258934	0.0003453096158941	20.97973246282899	0.8238332574800944	0.8222774453942568	239	0.7194100919224141	8.285886767438832e-05	5.683963316596182	0.9679585941126212	7	0.697217452623226	84481.0	ERR4281139	AMPLICON	SAMEA7000669	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4233799	SAMEA7000669	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:12Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7000669	1050-5Y	5Y	ERS4768749	ERP122450	1050-5Y	16SrRNAprofile	501.0	59652736.0	40976988.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7000669	ERX4233799	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/009/ERR4281139/ERR4281139_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/009/ERR4281139/ERR4281139_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281139/1050-5Y_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281139/1050-5Y_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_NB	sample-168	42.0	0.4403674251457612	1.6349218751036627	42.0	0.2715284407871639	8	3.6828554574282863	5.855280854328331	4.076344144093908	0.9987540489627256	1.0	0.1008220255489401	0.0001524958972492	3.5017244526117564	0.480293409276739	0.1204417745785285	42	0.4376596669747478	0.0	2.359999847475483	0.7284715592128361	0	0.8111489260720777	121603.0	ERR4281598	AMPLICON	SAMEA7001129	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4234258	SAMEA7001129	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:17Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7001129	1201-NB	NB	ERS4769208	ERP122450	1201-NB	16SrRNAprofile	491.0	85825419.0	56545458.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7001129	ERX4234258	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/008/ERR4281598/ERR4281598_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/008/ERR4281598/ERR4281598_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281598/1201-B_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281598/1201-B_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_NB	sample-60	67.43957943237278	0.5123142293972814	1.0314171796859637	66.15789473684211	0.4127182593134108	18	2.42296040321448	8.577546896157948	6.593723117027479	0.9991459618850416	0.999979538804657	0.0278063451150866	0.0001919500715161	5.464208621947251	0.3585047460351445	0.1723648909670481	66	0.2463838383200166	2.046119534303194e-05	1.4892410234464726	0.5872817406865892	3	0.93696928774579	146619.0	ERR4281220	AMPLICON	SAMEA7000750	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4233880	SAMEA7000750	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:13Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7000750	1082-NB	NB	ERS4768830	ERP122450	1082-NB	16SrRNAprofile	501.0	104205771.0	71014982.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7000750	ERX4233880	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/000/ERR4281220/ERR4281220_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/000/ERR4281220/ERR4281220_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281220/1082-B_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281220/1082-B_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_NB	sample-215	301.8343697906311	0.1925113333564037	3.717838506059736	300.5	0.0606126563248677	25	16.49820451095667	27.837916502323708	46.10205022126147	0.9890887769780466	0.9995155206422812	0.1389474681782006	0.000986890202478	28.817621566734484	0.758264231797186	1.747149508383321	297	0.6569896874355846	0.0004844793577187	5.396722951671041	0.9393873436751322	14	0.7205681994414389	28897.0	ERR4281761	AMPLICON	SAMEA7001292	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4234421	SAMEA7001292	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:19Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7001292	147-NB	NB	ERS4769371	ERP122450	147-NB	16SrRNAprofile	501.0	22762405.0	16288765.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7001292	ERX4234421	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/001/ERR4281761/ERR4281761_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/001/ERR4281761/ERR4281761_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281761/147-B_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281761/147-B_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_5Y	sample-498	288.26802673468524	0.0859482251421847	4.1752599069410685	284.6666666666667	0.0261897458248815	32	38.18288297589938	23.25490344384507	36.72249019211385	0.9867590435396042	0.999865169641106	0.2292790244471251	0.000356566343468	24.93503529513932	0.841112308542591	0.9907953010061076	283	0.7412060546656709	0.0001348303588939	6.036870002769655	0.9738102541751184	11	0.6781638747152666	81584.0	ERR4282920	AMPLICON	SAMEA7003718	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4235580	SAMEA7003718	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:32Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7003718	628-5Y	5Y	ERS4771551	ERP122450	628-5Y	16SrRNAprofile	501.0	58242098.0	40571019.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7003718	ERX4235580	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/000/ERR4282920/ERR4282920_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/000/ERR4282920/ERR4282920_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282920/628-5Y_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282920/628-5Y_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_5Y	sample-234	231.2754989508658	0.1003127533881617	3.886208290135772	229.7142857142857	0.0379206701641207	20	26.37084196223321	20.84355286317263	30.83295670349641	0.9895311391810708	0.999884165411792	0.2117946832501765	0.0004568988833403	21.003938868035466	0.8088215224997336	1.0061876597846753	229	0.7173176580730334	0.000115834588208	5.623199302434952	0.9620793298358792	6	0.6805892422883586	51798.0	ERR4281839	AMPLICON	SAMEA7001370	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4234499	SAMEA7001370	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:20Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7001370	179-5Y	5Y	ERS4769449	ERP122450	179-5Y	16SrRNAprofile	501.0	36174226.0	24573843.0	fastq,sra	gs,ncbi	gs.US,ncbi.public	PRJEB38986	SAMEA7001370	ERX4234499	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/009/ERR4281839/ERR4281839_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/009/ERR4281839/ERR4281839_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281839/179-5Y_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281839/179-5Y_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_5Y	sample-46	253.78095162075044	0.0839484453283359	3.985874033502718	250.9642857142857	0.0310581219961422	27	32.19769695425276	22.68045156907338	31.8894112480162	0.9890162561593916	0.9998597672135744	0.2148443985330292	0.0005048859648268	22.00512465332305	0.8267186481663429	0.8890532753831887	249	0.7239177028610181	0.0001402327864254	5.762386313431991	0.9689418780038578	11	0.6882344077806617	78441.0	ERR4281177	AMPLICON	SAMEA7000707	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4233837	SAMEA7000707	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:13Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7000707	1063-5Y	5Y	ERS4768787	ERP122450	1063-5Y	16SrRNAprofile	501.0	58078491.0	39648441.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7000707	ERX4233837	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/007/ERR4281177/ERR4281177_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/007/ERR4281177/ERR4281177_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281177/1063-5Y_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281177/1063-5Y_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_5Y	sample-245	210.2679916199536	0.1852226531032803	3.50851369489882	208.33333333333331	0.0619392988905444	29	16.144838865017547	21.2418478093936	27.467091070654543	0.9923467775536844	0.9999063302047622	0.1581138643759573	0.00046760356028	19.0166941683761	0.7543891317965218	0.9002810695743162	208	0.6591756060492094	9.366979523782762e-05	5.075942018051058	0.9380607011094556	5	0.7225048528159302	53379.0	ERR4281885	AMPLICON	SAMEA7001416	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4234545	SAMEA7001416	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:20Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7001416	194-5Y	5Y	ERS4769495	ERP122450	194-5Y	16SrRNAprofile							PRJEB38986	SAMEA7001416	ERX4234545	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/005/ERR4281885/ERR4281885_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/005/ERR4281885/ERR4281885_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281885/194-5Y_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281885/194-5Y_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_NB	sample-4	13.0	0.7085253304110167	0.767790316263401	13.0	0.5653792162516524	2	1.7687243734033835	2.686716519448816	1.1738376282661676	0.9993040080073836	1.0	0.0963300154920222	0.0001424219316	1.0680861770921468	0.2489877006617638	0.0472371371519842	13	0.29951319857142	0.0	1.1083305361011626	0.4346207837483475	0	0.8049861518351992	75739.0	ERR4281029	AMPLICON	SAMEA7000559	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4233689	SAMEA7000559	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:11Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7000559	1004-NB	NB	ERS4768639	ERP122450	1004-NB	16SrRNAprofile	477.0	49118902.0	34103333.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7000559	ERX4233689	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/009/ERR4281029/ERR4281029_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/009/ERR4281029/ERR4281029_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281029/1004-B_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281029/1004-B_S42_L001_R2_001.fastq.gz
