folder	dataset	sample-id	ace	berger_parker_d	brillouin_d	chao1	dominance	doubles	mcintosh_d	menhinick	observed_features	pielou_evenness	robbins	shannon_entropy	simpson	singles	strong	enspie	faith_pd	fisher_alpha	gini_index	goods_coverage	heip_e	lladser_pe	margalef	sample-frequency	Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center Name	Collection_Date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	env_biome	env_feature	env_material	Experiment	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	Host	Instrument	Label	lat_lon	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	groups	city
153_italian	153_italian_O	sample-120	291.17109010585466	0.2993486264514302	3.662105967021429	286.9482758620689	0.103163460328437	57	0.6869842170134832	3.379515817309473	284	0.6613812912320745	0.0026904559614839	5.390090273112886	0.896836539671563	19	0.6552187665785139	9.693354573570367	21.10737647729448	59.315169335206896	0.9753034697604468	0.997309544038516	0.1446473951757259	0.006292631588111	31.932358188034677	7062.0	SRR1298567	AMPLICON	564	3840254	PRJNA247489	SAMN02781456	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	8384296	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552829	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from omnivorous subject from Bologna 31		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	31-BO-O-F	SRP042234	O	Bologna
153_italian	153_italian_VG	sample-38	186.0733294174967	0.0871006630500301	4.068766305082253	185.06382978723408	0.0301072092566129	46	0.8410873923368265	3.211689394122017	185	0.7993173201204185	0.0009041591320072	6.019963645824502	0.9698927907433872	3	0.568895296743398	33.21463611843574	16.583609719241792	42.28157085678225	0.976134096152647	0.9990958408679927	0.3472378885410924	0.0098272476002026	22.696106311997116	3318.0	SRR1298484	AMPLICON	581	3816331	PRJNA247489	SAMN02781461	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	8155496	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552746	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from vegetarian subject from Bari 07		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	07-BA-VG-F	SRP042234	VG	Bari
153_italian	153_italian_O	sample-81	168.18255557446128	0.3343822110341934	3.16865071265792	165.6829268292683	0.1286200417535616	40	0.6507894291108735	2.3897989625035687	165	0.6330178388110042	0.0016782043213761	4.663013368047377	0.8713799582464384	8	0.6850239334820832	7.774838091842784	16.05762721331424	33.166781605143484	0.986832968034548	0.998321795678624	0.1483791613045401	0.0073199841455725	19.36366177083621	4767.0	SRR1298527	AMPLICON	560	3253687	PRJNA247489	SAMN02781495	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	7090307	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552789	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from omnivorous subject from Torino 15		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	15-TO-O-F	SRP042234	O	Torino
153_italian	153_italian_VG	sample-128	261.12596693227323	0.0884139953907395	4.256936996398174	256.94444444444446	0.0275585980203523	53	0.8462411118832814	3.691003552986422	255	0.7860970629221541	0.0031426775612822	6.2843377566763765	0.9724414019796476	15	0.5812425284381508	36.286316134858815	26.13788084315368	57.56451603988717	0.969743962085582	0.9968573224387178	0.3029231124682707	0.0108266976373567	29.985608146450826	4773.0	SRR1298575	AMPLICON	557	3929634	PRJNA247489	SAMN02781555	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	8472763	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552837	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from vegetarian subject from Bologna 34		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	34-BO-VG-F	SRP042234	VG	Bologna
153_italian	153_italian_V	sample-99	159.9700883423919	0.3203514604606982	2.9891246402946763	157.8235294117647	0.1315679253953794	33	0.6472513197153993	2.4193964089446656	157	0.604347396752637	0.0018997862740441	4.408485059890427	0.8684320746046206	8	0.7069655300721345	7.600636682495862	18.649552580239103	32.155871946786824	0.9881410755083156	0.9981002137259558	0.1297221871467956	0.0054464776801392	18.6928084803586	4211.0	SRR1298545	AMPLICON	560	4238964	PRJNA247489	SAMN02781546	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	9145956	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552807	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from vegan subject from Parma 22		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	22-PR-V-F	SRP042234	V	Parma
153_italian	153_italian_V	sample-105	382.49722359685376	0.0596311886149528	4.716423488349529	378.5185185185185	0.0164309566835773	53	0.8806327370341511	3.754131818752193	375	0.8084391493896583	0.0020044097013429	6.912758457821584	0.9835690433164226	20	0.584765684505913	60.8607288825423	25.28766390948577	76.96249127282942	0.9562634347288173	0.997995590298657	0.3194894892429313	0.0033679358010313	40.61624642190919	9978.0	SRR1298552	AMPLICON	865	8861415	PRJNA247489	SAMN02781494	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	22449560	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552814	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from vegan subject from Torino 25		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	25-TO-V-F	SRP042234	V	Torino
153_italian	153_italian_VG	sample-14	239.48123545166524	0.084055459272097	4.474965174450584	235.2	0.0199550805126618	64	0.8769923827070074	4.870773731325216	234	0.8523183224316282	0.005632582322357	6.7080560547204	0.9800449194873382	13	0.4781288420803152	50.11255150614311	22.19906735409438	65.0613482451211	0.961203161417558	0.994367417677643	0.4444227167637006	0.039009622390762	30.087279086573567	2308.0	SRR1298460	AMPLICON	574	3748331	PRJNA247489	SAMN02781457	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	8215679	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552722	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from vegetarian subject from Bari 03		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	03-BA-VG-F	SRP042234	VG	Bari
153_italian	153_italian_O	sample-93	109.35663427696274	0.3508939974457216	2.6164762996778395	107.83333333333331	0.1646239881159179	17	0.6018657363432094	1.3519415110490445	107	0.5672007819323529	0.0009578544061302	3.823765346057873	0.8353760118840821	6	0.7167003855289386	6.074448878591512	13.129828434940578	18.331771865563216	0.993100145329634	0.9990421455938696	0.124152423588937	0.0033955030063609	12.124575338835498	6264.0	SRR1298539	AMPLICON	575	4039574	PRJNA247489	SAMN02781453	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	8778766	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552801	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from omnivorous subject from Bologna 20		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	20-BO-O-F	SRP042234	O	Bologna
153_italian	153_italian_V	sample-9	184.8811799893098	0.2846451612903226	3.3650498010280017	180.77272727272728	0.1008259729448491	43	0.6936113831573856	2.875525197470946	179	0.664435296681663	0.0033548387096774	4.972511356277487	0.8991740270551509	13	0.6638716885925392	9.91807934793737	17.602093970277018	38.79527032102157	0.984169744160178	0.9966451612903224	0.1707643501981292	0.0081884650825434	21.543635514381528	3875.0	SRR1298455	AMPLICON	547	3430548	PRJNA247489	SAMN02781521	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	7462489	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552717	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from vegan subject from Bologna 02		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	02-BO-V-F	SRP042234	V	Bologna
153_italian	153_italian_V	sample-87	184.19882250802715	0.5840203867486135	2.1903636219335225	178.66666666666666	0.3507442917312861	35	0.4128176348569009	2.0936334097555407	171	0.4346856439809841	0.0035976615200119	3.224433997389139	0.6492557082687139	24	0.7724251166566294	2.851079899444593	17.22798770330493	31.993933456957063	0.9916194128988572	0.996402338479988	0.0490973553019979	0.0079403532010723	19.30606056792604	6671.0	SRR1298533	AMPLICON	565	3123263	PRJNA247489	SAMN02781518	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	6815075	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552795	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from vegan subject from Bologna 18		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	18-BO-V-F	SRP042234	V	Bologna
153_italian	153_italian_VG	sample-94	192.55817628680063	0.2883021185139699	3.424007811873858	187.26415094339623	0.1029903802292014	52	0.691190097173954	3.241625567792878	185	0.6746497564694183	0.0049124961621123	5.081044668215622	0.8970096197707986	16	0.629727240289107	9.709644704432934	17.243080329168855	42.511608427332106	0.9820101002615056	0.9950875038378876	0.1785276024066321	0.0109631113306695	22.74817259602014	3257.0	SRR1298540	AMPLICON	568	5299717	PRJNA247489	SAMN02781517	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	11724713	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552802	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from vegetarian subject from Parma 20		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	20-PR-VG-F	SRP042234	VG	Parma
153_italian	153_italian_O	sample-121	291.17109010585466	0.2993486264514302	3.662105967021429	286.9482758620689	0.103163460328437	57	0.6869842170134832	3.379515817309473	284	0.6613812912320745	0.0026904559614839	5.390090273112886	0.896836539671563	19	0.6552187665785139	9.693354573570367	21.10737647729448	59.315169335206896	0.9753034697604468	0.997309544038516	0.1446473951757259	0.0047695292183553	31.932358188034677	7062.0	SRR1298568	AMPLICON	574	6542218	PRJNA247489	SAMN02781441	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	14215036	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552830	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from omnivorous subject from Parma 31		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	31-PR-O-F	SRP042234	O	Parma
153_italian	153_italian_O	sample-135	159.9227133997886	0.4262957146062374	2.6744863110067234	155.53333333333333	0.2106824471708796	29	0.5492251892918979	2.2618074501248846	151	0.5451620350936051	0.0038142248148979	3.946103458521656	0.7893175528291204	17	0.7046821206911666	4.746479896300632	11.771747459011795	30.191393447957832	0.98931746265077	0.996185775185102	0.0960886372178368	0.0065647071455545	17.852400976893964	4457.0	SRR1298582	AMPLICON	571	3683173	PRJNA247489	SAMN02781446	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	8128223	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552844	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from omnivorous subject from Parma 36		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	36-PR-O-F	SRP042234	O	Parma
153_italian	153_italian_O	sample-30	225.5405812848594	0.0681344837845879	4.234204501693148	220.88636363636363	0.0246084543808555	43	0.8579276351684796	3.7430486995750742	217	0.8087179487126058	0.0056530794406426	6.2769057915302975	0.9753915456191444	19	0.5599510240122193	40.63644081515189	18.742188189789776	51.8208791493379	0.971580451220388	0.9943469205593574	0.3543610490022886	0.0104844501871673	26.601005441960357	3361.0	SRR1298476	AMPLICON	555	3183243	PRJNA247489	SAMN02781565	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	6909269	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552738	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from omnivorous subject from Bari 06		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	06-BA-O-F	SRP042234	O	Bari
153_italian	153_italian_VG	sample-16	174.57655469159735	0.1773755656108597	3.644553974713893	170.6764705882353	0.0608269463952189	33	0.7666848455636383	2.9178805920258744	168	0.7291650931210921	0.0042232277526395	5.390219821961147	0.9391730536047812	14	0.6085595776772247	16.44008222116836	15.34997066966258	37.35966756865467	0.9820733863837312	0.9957767722473604	0.2451435846451777	0.0112909134131403	20.601482098505567	3315.0	SRR1298462	AMPLICON	570	4972951	PRJNA247489	SAMN02781432	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	10824433	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552724	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from vegetarian subject from Parma 03		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	03-PR-VG-F	SRP042234	VG	Parma
153_italian	153_italian_VG	sample-60	146.8490539431853	0.2201201869574894	3.403025354804706	144.875	0.0759518144529197	23	0.7353773266722565	2.1482968062151087	144	0.6972219085633646	0.0015579790785666	4.999028793761794	0.9240481855470802	7	0.6472661176645153	13.16624240254154	14.174182474077094	28.40163530859344	0.9865236728397432	0.9984420209214332	0.2166326238153917	0.0066729286854157	17.003009359750017	4493.0	SRR1298506	AMPLICON	565	4510143	PRJNA247489	SAMN02781480	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	9827519	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552768	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from vegetarian subject from Bari 11		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	11-BA-VG-F	SRP042234	VG	Bari
153_italian	153_italian_VG	sample-141	198.32613834926508	0.0884763741562198	3.9416881935794623	195.1081081081081	0.0348353681387505	36	0.8261856260617297	2.9966632037648906	193	0.7654863986302142	0.0031340405014464	5.811922594212969	0.9651646318612496	13	0.6137348169540474	28.70645707020992	17.88283820641544	41.91227363363068	0.9786531938948558	0.9968659594985536	0.2873832335235749	0.0097706196563657	23.04816392882165	4148.0	SRR1298588	AMPLICON	543	3588761	PRJNA247489	SAMN02781557	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	7876515	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552850	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from vegetarian subject from Bologna 39		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	39-BO-VG-F	SRP042234	VG	Bologna
153_italian	153_italian_O	sample-73	116.0960518457495	0.2891865079365079	2.644480169728877	114.21739130434784	0.1469299670099521	22	0.6265528303391645	1.7795827270851114	113	0.5702072204407237	0.0019841269841269	3.888915289067063	0.8530700329900478	8	0.7254025319567354	6.80596355086819	12.261702472431764	21.58377156637314	0.99232968151341	0.998015873015873	0.1233416650310345	0.0059287487591663	13.490696185745286	4032.0	SRR1298519	AMPLICON	566	3689811	PRJNA247489	SAMN02781529	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	8034043	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552781	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from omnivorous subject from Torino 13		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	13-TO-O-F	SRP042234	O	Torino
153_italian	153_italian_V	sample-70	165.35340964751063	0.0777508743610438	3.709028557209911	163.0	0.0409840295614772	35	0.8108547235590823	2.6571662890476637	162	0.7449355798778193	0.0024213075060532	5.467715418115072	0.9590159704385228	9	0.6350551520043046	24.39974816287822	12.928935896530632	34.56252334282244	0.983030206043064	0.9975786924939468	0.2686544718914941	0.0116593191268095	19.584773199169963	3717.0	SRR1298516	AMPLICON	538	3557981	PRJNA247489	SAMN02781579	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	7826728	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552778	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from vegan subject from Bari 13		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	13-BA-V-F	SRP042234	V	Bari
153_italian	153_italian_VG	sample-109	191.12702467810053	0.2067876874506709	3.39633138269097	186.90243902439025	0.09151693246512	40	0.7074194210123279	2.598683717563672	185	0.6636248710875714	0.0025651144435674	4.998012050846462	0.90848306753488	13	0.6501898504660936	10.926939671859431	16.48646750018667	37.68757180837767	0.9838579797512452	0.9974348855564326	0.1682387839259839	0.0075136065495487	21.56915220936428	5068.0	SRR1298556	AMPLICON	576	4822410	PRJNA247489	SAMN02781455	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	10448903	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552818	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from vegetarian subject from Bologna 27		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	27-BO-VG-F	SRP042234	VG	Bologna
153_italian	153_italian_O	sample-137	163.1890012389593	0.2461538461538461	3.652532256371592	161.3	0.0744076791584484	19	0.7377891251718904	2.262923001964608	158	0.7343615315289337	0.0024615384615384	5.363615616182878	0.9255923208415516	12	0.5894683544303798	13.43947306662444	22.12084844873237	31.24810929274505	0.9823276746242264	0.9975384615384616	0.2558769721405449	0.0050455939039301	18.488260002768584	4875.0	SRR1298584	AMPLICON	562	4843365	PRJNA247489	SAMN02781447	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	10660610	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552846	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from omnivorous subject from Parma 37		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	37-PR-O-F	SRP042234	O	Parma
153_italian	153_italian_VG	sample-118	270.9985221649954	0.1860224331320103	3.783012873449481	265.63793103448273	0.0663391501852553	57	0.7523188147605969	3.4548486641955143	263	0.6938161295216477	0.0031061259706643	5.577531658688862	0.9336608498147446	18	0.6365668581476754	15.0740550219207	17.034008634027177	56.726975429409485	0.9750324298592724	0.9968938740293356	0.1784481052954659	0.0066018504214001	30.237453723110665	5795.0	SRR1298565	AMPLICON	564	5525094	PRJNA247489	SAMN02781440	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	12172621	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552827	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from vegetarian subject from Parma 30		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	30-PR-VG-F	SRP042234	VG	Parma
153_italian	153_italian_V	sample-106	382.49722359685376	0.0596311886149528	4.716423488349529	378.5185185185185	0.0164309566835773	53	0.8806327370341511	3.754131818752193	375	0.8084391493896583	0.0020044097013429	6.912758457821584	0.9835690433164226	20	0.584765684505913	60.8607288825423	25.28766390948577	76.96249127282942	0.9562634347288173	0.997995590298657	0.3194894892429313	0.0053975368110602	40.61624642190919	9978.0	SRR1298553	AMPLICON	552	9446474	PRJNA247489	SAMN02781478	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	20599828	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552815	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from vegan subject from Bologna 26		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	26-BO-V-F	SRP042234	V	Bologna
153_italian	153_italian_V	sample-40	150.9691540514572	0.2054904051172708	3.411374583992791	148.66666666666666	0.0717277721959802	23	0.7443312277026539	2.3345577557028125	143	0.7016145347220026	0.0045309168443496	5.023469796623173	0.92827222780402	17	0.6416028001848898	13.941601270812123	14.29168112702491	29.453954537072896	0.9865359164767296	0.9954690831556504	0.222005874507947	0.0122126602981602	17.253856072838573	3752.0	SRR1298486	AMPLICON	570	3581259	PRJNA247489	SAMN02781504	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	7700150	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552748	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from vegan subject from Parma 07		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	07-PR-V-F	SRP042234	V	Parma
153_italian	153_italian_V	sample-53	273.49258362188937	0.0762009939260077	4.455214461059842	270.56	0.0217125176196389	49	0.8670552871430677	4.469696728631761	269	0.8201201302467668	0.003589177250138	6.619568764061815	0.978287482380361	13	0.5421074023060233	46.05638173877632	21.368515455103083	67.14410260691302	0.9623276814105372	0.996410822749862	0.3631739373414514	0.0110873945554616	32.70373901639531	3622.0	SRR1298499	AMPLICON	554	3813701	PRJNA247489	SAMN02781576	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	8340971	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552761	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from vegan subject from Bari 10		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	10-BA-V-F	SRP042234	V	Bari
153_italian	153_italian_O	sample-24	266.69957469860327	0.0986060918946825	4.513521068770133	263.95	0.0229422204714377	39	0.8623886367382263	4.209412468491486	262	0.8333318361885647	0.0033557046979865	6.694507140750654	0.9770577795285622	13	0.495456103914529	43.58776000975853	21.94897633320626	63.47420230585907	0.959900441493244	0.9966442953020134	0.3930008221370085	0.0111552509469977	31.59025012689033	3874.0	SRR1298470	AMPLICON	574	4373000	PRJNA247489	SAMN02781564	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	9642178	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552732	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from omnivorous subject from Bari 05		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	05-BA-O-F	SRP042234	O	Bari
153_italian	153_italian_V	sample-7	230.78980950267356	0.0710306406685236	4.2879477540341	227.5	0.0237632001613891	51	0.8619303055513126	4.217122545370729	226	0.8165898153190339	0.0045264623955431	6.385878494680413	0.9762367998386108	13	0.5487958192619617	42.081874209215954	20.809404802210427	57.49284180352836	0.968391605033138	0.9954735376044568	0.3672263683868689	0.0142938549469878	28.256520220014817	2872.0	SRR1298453	AMPLICON	582	3879136	PRJNA247489	SAMN02781465	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	8428981	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552715	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from vegan subject from Bari 02		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	02-BA-V-F	SRP042234	V	Bari
153_italian	153_italian_O	sample-138	266.22707023184336	0.0616404715127701	4.280670753840356	259.38709677419354	0.0245899207197748	61	0.8566122150726933	4.011770501166225	256	0.7921291922307861	0.0051571709233791	6.337033537846289	0.975410079280225	21	0.5861677308447937	40.667068893630585	19.4139870819252	60.638480883478735	0.9694479964094572	0.9948428290766208	0.3131059766416666	0.0119689458351603	30.67894468683132	4072.0	SRR1298585	AMPLICON	866	6064843	PRJNA247489	SAMN02781472	MIMS.me,MIGS/MIMS/MIMARKS.human-gut	15372162	UNIVERSITÀ DI NAPOLI FEDERICO II - DIPARTIMENTO DI	2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	feces	feces	feces	SRX552847	Italy	Europe	Italy	Homo sapiens	454 GS Junior	fecal microbiota from omnivorous subject from Torino 37		SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-27T00:00:00Z	37-TO-O-F	SRP042234	O	Torino
